network,station,location,channel,longitude,latitude,elevation_m,sensitivity
BP,LCCB,,UK1,-120.514229,35.980061,385.0,
BP,LCCB,,UQ1,-120.514236,35.980049,510.0,9799440000.0
BP,LCCB,,VQ1,-120.514236,35.980049,510.0,9799440000.0
BP,MMNB,,BP1,-120.496002,35.956501,480.0,57542900000.0
BP,MMNB,,BP2,-120.496002,35.956501,480.0,56552600000.0
BP,MMNB,,BP3,-120.496002,35.956501,480.0,55187400000.0
BP,MMNB,,DP1,-120.496002,35.956501,480.0,57833700000.0
BP,MMNB,40,DP1,-120.496002,35.956501,480.0,57447500000.0
BP,MMNB,,DP2,-120.496002,35.956501,480.0,56838500000.0
BP,MMNB,40,DP2,-120.496002,35.956501,480.0,57447500000.0
BP,MMNB,,DP3,-120.496002,35.956501,480.0,55466300000.0
BP,MMNB,40,DP3,-120.496002,35.956501,480.0,57447500000.0
BP,MMNB,40,LCD,-120.496002,35.956501,480.0,100.0
BP,MMNB,40,LCE,-120.496002,35.956501,480.0,1.0
BP,MMNB,40,LCO,-120.496002,35.956501,480.0,1.0
BP,MMNB,40,LCP,-120.496002,35.956501,480.0,100.0
BP,MMNB,40,LCQ,-120.496002,35.956501,480.0,1.0
BP,MMNB,40,LEC,-120.496002,35.956501,480.0,1000.0
BP,MMNB,,LEP,-120.496002,35.956501,480.0,6.99
BP,MMNB,40,LEP,-120.496002,35.956501,480.0,1000.0
BP,MMNB,40,LII,-120.496002,35.956501,480.0,10.0
BP,MMNB,,LK1,-120.496002,35.956501,480.0,
BP,MMNB,40,LKI,-120.496002,35.956501,480.0,10.0
BP,MMNB,40,SP1,-120.496002,35.956501,480.0,57452500000.0
BP,MMNB,40,SP2,-120.496002,35.956501,480.0,57452500000.0
BP,MMNB,40,SP3,-120.496002,35.956501,480.0,57452500000.0
BP,MMNB,,UCD,-120.496002,35.956501,701.0,4.05
BP,MMNB,,UEP,-120.496002,35.956501,480.0,28.32
BP,MMNB,,UF1,-120.496002,35.956501,701.0,4.05
BP,MMNB,,UFC,-120.496002,35.956501,701.0,4.05
BP,MMNB,,UK1,-120.496002,35.956501,480.0,
BP,RMNB,,BP1,-120.477722,36.00087,1091.0,56228200000.0
BP,RMNB,,BP2,-120.477722,36.00087,1091.0,55875200000.0
BP,RMNB,,BP3,-120.477722,36.00087,1091.0,56770200000.0
BP,RMNB,,DP1,-120.477722,36.00087,1091.0,56512400000.0
BP,RMNB,,DP2,-120.477722,36.00087,1091.0,56157700000.0
BP,RMNB,,DP3,-120.477722,36.00087,1091.0,57057200000.0
BP,RMNB,,LEP,-120.477722,36.00087,1091.0,6.91
BP,RMNB,,LK1,-120.477722,36.00087,1091.0,
BP,RMNB,,UCD,-120.477722,36.00087,1164.0,4.05
BP,RMNB,,UEP,-120.477722,36.00087,1091.0,27.98
BP,RMNB,,UF1,-120.477722,36.00087,1164.0,4.05
BP,RMNB,,UFC,-120.477722,36.00087,1164.0,4.05
BP,RMNB,,UK1,-120.477722,36.00087,1091.0,
BP,SCYB,,BP1,-120.536613,36.009418,695.0,71063200000.0
BP,SCYB,,BP2,-120.536613,36.009418,695.0,71302600000.0
BP,SCYB,,BP3,-120.536613,36.009418,695.0,72491100000.0
BP,SCYB,,BQ1,-120.536598,36.00938,728.0,2435920000.0
BP,SCYB,,DP1,-120.536613,36.009418,695.0,71422400000.0
BP,SCYB,40,DP1,-120.536613,36.009418,695.0,57447500000.0
BP,SCYB,,DP2,-120.536613,36.009418,695.0,71663100000.0
BP,SCYB,40,DP2,-120.536613,36.009418,695.0,57447500000.0
BP,SCYB,,DP3,-120.536613,36.009418,695.0,72857600000.0
BP,SCYB,40,DP3,-120.536613,36.009418,695.0,57447500000.0
BP,SCYB,40,LCD,-120.536613,36.009418,695.0,100.0
BP,SCYB,40,LCE,-120.536613,36.009418,695.0,1.0
BP,SCYB,40,LCO,-120.536613,36.009418,695.0,1.0
BP,SCYB,40,LCP,-120.536613,36.009418,695.0,100.0
BP,SCYB,40,LCQ,-120.536613,36.009418,695.0,1.0
BP,SCYB,40,LEC,-120.536613,36.009418,695.0,1000.0
BP,SCYB,,LEP,-120.536613,36.009418,695.0,6.91
BP,SCYB,40,LEP,-120.536613,36.009418,695.0,1000.0
BP,SCYB,40,LII,-120.536613,36.009418,695.0,10.0
BP,SCYB,,LK1,-120.536613,36.009418,695.0,
BP,SCYB,40,LKI,-120.536613,36.009418,695.0,10.0
BP,SCYB,,LQ1,-120.536598,36.00938,728.0,2409590000.0
BP,SCYB,40,SP1,-120.536613,36.009418,695.0,57452500000.0
BP,SCYB,40,SP2,-120.536613,36.009418,695.0,57452500000.0
BP,SCYB,40,SP3,-120.536613,36.009418,695.0,57452500000.0
BP,SCYB,,UCD,-120.536613,36.009418,947.0,4.05
BP,SCYB,,UCQ,-120.536613,36.009418,947.0,4.05
BP,SCYB,,UEP,-120.536613,36.009418,695.0,27.98
BP,SCYB,,UF1,-120.536613,36.009418,947.0,4.05
BP,SCYB,,UFC,-120.536613,36.009418,947.0,4.05
BP,SCYB,,UK1,-120.536613,36.009418,695.0,
BP,SCYB,,UQ1,-120.536598,36.00938,728.0,2435920000.0
BP,SCYB,,VQ1,-120.536598,36.00938,728.0,2435920000.0
BP,SMNB,,BP1,-120.57988,35.972969,416.0,55555300000.0
BP,SMNB,,BP2,-120.57988,35.972969,416.0,55678200000.0
BP,SMNB,,BP3,-120.57988,35.972969,416.0,56384700000.0
BP,SMNB,,DP1,-120.57988,35.972969,416.0,55836100000.0
BP,SMNB,40,DP1,-120.57988,35.972969,416.0,57447500000.0
BP,SMNB,,DP2,-120.57988,35.972969,416.0,55959600000.0
BP,SMNB,40,DP2,-120.57988,35.972969,416.0,57447500000.0
BP,SMNB,,DP3,-120.57988,35.972969,416.0,56669700000.0
BP,SMNB,40,DP3,-120.57988,35.972969,416.0,57447500000.0
BP,SMNB,40,LCD,-120.57988,35.972969,416.0,100.0
BP,SMNB,40,LCE,-120.57988,35.972969,416.0,1.0
BP,SMNB,40,LCO,-120.57988,35.972969,416.0,1.0
BP,SMNB,40,LCP,-120.57988,35.972969,416.0,100.0
BP,SMNB,40,LCQ,-120.57988,35.972969,416.0,1.0
BP,SMNB,40,LEC,-120.57988,35.972969,416.0,1000.0
BP,SMNB,,LEP,-120.57988,35.972969,416.0,6.91
BP,SMNB,40,LEP,-120.57988,35.972969,416.0,1000.0
BP,SMNB,40,LII,-120.57988,35.972969,416.0,10.0
BP,SMNB,,LK1,-120.57988,35.972969,416.0,
BP,SMNB,40,LKI,-120.57988,35.972969,416.0,10.0
BP,SMNB,40,SP1,-120.57988,35.972969,416.0,57452500000.0
BP,SMNB,40,SP2,-120.57988,35.972969,416.0,57452500000.0
BP,SMNB,40,SP3,-120.57988,35.972969,416.0,57452500000.0
BP,SMNB,,UCD,-120.57988,35.972969,698.0,4.05
BP,SMNB,,UEP,-120.57988,35.972969,416.0,27.98
BP,SMNB,,UF1,-120.57988,35.972969,698.0,4.05
BP,SMNB,,UFC,-120.57988,35.972969,698.0,4.05
BP,SMNB,,UK1,-120.57988,35.972969,416.0,
BP,VARB,,BP1,-120.447052,35.926079,177.0,15936400000.0
BP,VARB,,BP2,-120.447052,35.926079,177.0,16209900000.0
BP,VARB,,BP3,-120.447052,35.926079,177.0,15913800000.0
BP,VARB,,DP1,-120.447052,35.926079,177.0,16017000000.0
BP,VARB,40,DP1,-120.447052,35.926079,177.0,16353700000.0
BP,VARB,,DP2,-120.447052,35.926079,177.0,16291900000.0
BP,VARB,40,DP2,-120.447052,35.926079,177.0,16353700000.0
BP,VARB,,DP3,-120.447052,35.926079,177.0,15994200000.0
BP,VARB,40,DP3,-120.447052,35.926079,177.0,16353700000.0
BP,VARB,40,LCD,-120.447052,35.926079,117.0,100.0
BP,VARB,40,LCE,-120.447052,35.926079,117.0,1.0
BP,VARB,40,LCO,-120.447052,35.926079,117.0,1.0
BP,VARB,40,LCP,-120.447052,35.926079,117.0,100.0
BP,VARB,40,LCQ,-120.447052,35.926079,117.0,1.0
BP,VARB,40,LEC,-120.447052,35.926079,117.0,1000.0
BP,VARB,,LEP,-120.447052,35.926079,177.0,6.91
BP,VARB,40,LEP,-120.447052,35.926079,117.0,1000.0
BP,VARB,40,LII,-120.447052,35.926079,117.0,10.0
BP,VARB,,LK1,-120.447052,35.926079,177.0,
BP,VARB,40,LKI,-120.447052,35.926079,117.0,10.0
BP,VARB,40,SP1,-120.447052,35.926079,177.0,16355100000.0
BP,VARB,40,SP2,-120.447052,35.926079,177.0,16355100000.0
BP,VARB,40,SP3,-120.447052,35.926079,177.0,16355100000.0
BP,VARB,,UCD,-120.447052,35.926079,475.0,4.05
BP,VARB,,UEP,-120.447052,35.926079,177.0,27.98
BP,VARB,,UF1,-120.447052,35.926079,475.0,4.05
BP,VARB,,UFC,-120.447052,35.926079,475.0,4.05
BP,VARB,,UK1,-120.447052,35.926079,177.0,
CC,CLBH,,BHE,-122.143494,42.907745,2197.0,301720007.78
CC,CLBH,,BHN,-122.143494,42.907745,2197.0,301720007.78
CC,CLBH,,BHZ,-122.143494,42.907745,2197.0,301720007.78
CE,36317,,HNE,-120.6508,35.4638,299.0,214077.43
CE,36317,10,HNE,-120.6508,35.4638,299.0,214077.43
CE,36317,,HNN,-120.6508,35.4638,299.0,213909.66
CE,36317,10,HNN,-120.6508,35.4638,299.0,213909.66
CE,36317,,HNZ,-120.6508,35.4638,299.0,214412.97
CE,36317,10,HNZ,-120.6508,35.4638,299.0,214412.97
BP,VCAB,,BP1,-120.53392,35.921619,555.0,55833500000.0
BP,VCAB,,BP2,-120.53392,35.921619,555.0,55678600000.0
BP,VCAB,,BP3,-120.53392,35.921619,555.0,55307800000.0
BP,VCAB,,DP1,-120.53392,35.921619,555.0,56115700000.0
BP,VCAB,40,DP1,-120.53392,35.921619,555.0,57447500000.0
BP,VCAB,,DP2,-120.53392,35.921619,555.0,55960100000.0
BP,VCAB,40,DP2,-120.53392,35.921619,555.0,57447500000.0
BP,VCAB,,DP3,-120.53392,35.921619,555.0,55587400000.0
BP,VCAB,40,DP3,-120.53392,35.921619,555.0,57447500000.0
BP,VCAB,40,LCD,-120.53392,35.921619,555.0,100.0
BP,VCAB,40,LCE,-120.53392,35.921619,555.0,1.0
BP,VCAB,40,LCO,-120.53392,35.921619,555.0,1.0
BP,VCAB,40,LCP,-120.53392,35.921619,555.0,100.0
BP,VCAB,40,LCQ,-120.53392,35.921619,555.0,1.0
BP,VCAB,40,LEC,-120.53392,35.921619,555.0,1000.0
BP,VCAB,,LEP,-120.53392,35.921619,555.0,6.91
BP,VCAB,40,LEP,-120.53392,35.921619,555.0,1000.0
BP,VCAB,40,LII,-120.53392,35.921619,555.0,10.0
BP,VCAB,,LK1,-120.53392,35.921619,555.0,
BP,VCAB,40,LKI,-120.53392,35.921619,555.0,10.0
BP,VCAB,40,SP1,-120.53392,35.921619,555.0,57452500000.0
BP,VCAB,40,SP2,-120.53392,35.921619,555.0,57452500000.0
BP,VCAB,40,SP3,-120.53392,35.921619,555.0,57452500000.0
BP,VCAB,,UCD,-120.53392,35.921619,755.0,4.05
BP,VCAB,,UEP,-120.53392,35.921619,555.0,27.98
BP,VCAB,,UF1,-120.53392,35.921619,755.0,4.05
BP,VCAB,,UFC,-120.53392,35.921619,755.0,4.05
BP,VCAB,,UK1,-120.53392,35.921619,555.0,
CE,36712,,HNE,-120.7222,35.556,264.0,213909.66
CE,36712,10,HNE,-120.7222,35.556,264.0,213909.66
CE,36712,,HNN,-120.7222,35.556,264.0,213741.88
CE,36712,10,HNN,-120.7222,35.556,264.0,213741.88
CE,36712,,HNZ,-120.7222,35.556,264.0,214412.97
CE,36712,10,HNZ,-120.7222,35.556,264.0,214412.97
CE,36407,,HNE,-120.3077,35.7581,347.0,213741.88
CE,36407,10,HNE,-120.3077,35.7581,347.0,213741.88
CE,36407,,HNN,-120.3077,35.7581,347.0,214077.43
CE,36407,10,HNN,-120.3077,35.7581,347.0,214077.43
CE,36407,,HNZ,-120.3077,35.7581,347.0,214412.97
CE,36407,10,HNZ,-120.3077,35.7581,347.0,214412.97
CE,44015,,HN2,-118.0605,36.6007,1143.0,214079.59
CE,44015,,HN3,-118.0605,36.6007,1143.0,214079.59
CE,44015,,HNE,-118.0605,36.6007,1143.0,214077.44
CE,44015,10,HNE,-118.0605,36.6007,1143.0,214077.44
CE,44015,,HNN,-118.0605,36.6007,1143.0,214077.44
CE,44015,10,HNN,-118.0605,36.6007,1143.0,214077.44
CE,44015,,HNZ,-118.0605,36.6007,1143.0,214077.44
CE,44015,10,HNZ,-118.0605,36.6007,1143.0,214077.44
CE,45516,,HNE,-119.8028,36.8,96.0,213741.89
CE,45516,10,HNE,-119.8028,36.8,96.0,213741.89
CE,45516,,HNN,-119.8028,36.8,96.0,214412.98
CE,45516,10,HNN,-119.8028,36.8,96.0,214412.98
CE,45516,,HNZ,-119.8028,36.8,96.0,214412.98
CE,45516,10,HNZ,-119.8028,36.8,96.0,214412.98
CE,46073,,HNE,-120.3825,36.7549,52.0,213909.66
CE,46073,10,HNE,-120.3825,36.7549,52.0,213909.66
CE,46073,,HNN,-120.3825,36.7549,52.0,213741.88
CE,46073,10,HNN,-120.3825,36.7549,52.0,213741.88
CE,46073,,HNZ,-120.3825,36.7549,52.0,214077.43
CE,46073,10,HNZ,-120.3825,36.7549,52.0,214077.43
CE,47232,,HNE,-121.1322,36.2068,91.0,214077.44
CE,47232,10,HNE,-121.1322,36.2068,91.0,214077.44
CE,47232,,HNN,-121.1322,36.2068,91.0,213741.89
CE,47232,10,HNN,-121.1322,36.2068,91.0,213741.89
CE,47232,,HNZ,-121.1322,36.2068,91.0,214077.44
CE,47232,10,HNZ,-121.1322,36.2068,91.0,214077.44
CE,47499,,HNE,-121.4427,36.5077,41.0,213909.66
CE,47499,10,HNE,-121.4427,36.5077,41.0,213909.66
CE,47499,,HNN,-121.4427,36.5077,41.0,213741.88
CE,47499,10,HNN,-121.4427,36.5077,41.0,213741.88
CE,47499,,HNZ,-121.4427,36.5077,41.0,214077.43
CE,47499,10,HNZ,-121.4427,36.5077,41.0,214077.43
CE,47508,,HNE,-121.2422,36.3191,88.0,214245.2
CE,47508,10,HNE,-121.2422,36.3191,88.0,214245.2
CE,47508,,HNN,-121.2422,36.3191,88.0,213909.66
CE,47508,10,HNN,-121.2422,36.3191,88.0,213909.66
CE,47508,,HNZ,-121.2422,36.3191,88.0,213741.88
CE,47508,10,HNZ,-121.2422,36.3191,88.0,213741.88
CE,47236,,HNE,-121.1854,36.5717,444.0,214580.75
CE,47236,,HNN,-121.1854,36.5717,444.0,214245.2
CE,47236,,HNZ,-121.1854,36.5717,444.0,213909.66
CE,47236,,HN2,-121.1854,36.5717,444.0,213744.04
CE,47236,,HN3,-121.1854,36.5717,444.0,214079.59
CE,47236,10,HNE,-121.1854,36.5717,444.0,214580.75
CE,47236,10,HNN,-121.1854,36.5717,444.0,214245.2
CE,47236,10,HNZ,-121.1854,36.5717,444.0,213909.66
CE,47567,,HNE,-121.7789,36.8076,9.0,214245.2
CE,47567,10,HNE,-121.7789,36.8076,9.0,214245.2
CE,47567,,HNN,-121.7789,36.8076,9.0,214077.43
CE,47567,10,HNN,-121.7789,36.8076,9.0,214077.43
CE,47567,,HNZ,-121.7789,36.8076,9.0,214580.75
CE,47567,10,HNZ,-121.7789,36.8076,9.0,214580.75
CE,47762,,HNE,-121.6342,36.6973,8.0,214077.43
CE,47762,10,HNE,-121.6342,36.6973,8.0,214077.43
CE,47762,,HNN,-121.6342,36.6973,8.0,213741.88
CE,47762,10,HNN,-121.6342,36.6973,8.0,213741.88
CE,47762,,HNZ,-121.6342,36.6973,8.0,214077.43
CE,47762,10,HNZ,-121.6342,36.6973,8.0,214077.43
CE,47691,,HNE,-121.1304,36.2054,97.0,213909.66
CE,47691,10,HNE,-121.1304,36.2054,97.0,213909.66
CE,47691,,HNN,-121.1304,36.2054,97.0,214077.43
CE,47691,10,HNN,-121.1304,36.2054,97.0,214077.43
CE,47691,,HNZ,-121.1304,36.2054,97.0,213741.88
CE,47691,10,HNZ,-121.1304,36.2054,97.0,213741.88
CE,55157,,HNE,-119.1027,37.8611,2176.0,214245.2
CE,55157,10,HNE,-119.1027,37.8611,2176.0,214245.2
CE,55157,,HNN,-119.1027,37.8611,2176.0,214245.2
CE,55157,10,HNN,-119.1027,37.8611,2176.0,214245.2
CE,55157,,HNZ,-119.1027,37.8611,2176.0,214412.97
CE,55157,10,HNZ,-119.1027,37.8611,2176.0,214412.97
CE,56012,,HNE,-120.8184,37.1004,29.0,214077.44
CE,56012,10,HNE,-120.8184,37.1004,29.0,214077.44
CE,56012,,HNN,-120.8184,37.1004,29.0,213741.89
CE,56012,10,HNN,-120.8184,37.1004,29.0,213741.89
CE,56012,,HNZ,-120.8184,37.1004,29.0,214412.98
CE,56012,10,HNZ,-120.8184,37.1004,29.0,214412.98
CE,56080,,HNE,-120.7781,37.4303,35.0,214077.43
CE,56080,10,HNE,-120.7781,37.4303,35.0,214077.43
CE,56080,,HNN,-120.7781,37.4303,35.0,213741.88
CE,56080,10,HNN,-120.7781,37.4303,35.0,213741.88
CE,56080,,HNZ,-120.7781,37.4303,35.0,214245.2
CE,56080,10,HNZ,-120.7781,37.4303,35.0,214245.2
CE,56678,,HNE,-120.671,37.8191,57.0,428154.86
CE,56678,10,HNE,-120.671,37.8191,57.0,428154.86
CE,56678,,HNN,-120.671,37.8191,57.0,428154.86
CE,56678,10,HNN,-120.671,37.8191,57.0,428154.86
CE,56678,,HNZ,-120.671,37.8191,57.0,427819.31
CE,56678,10,HNZ,-120.671,37.8191,57.0,427819.31
CE,57191,,HNE,-121.7153,37.3381,466.0,214245.2
CE,57191,10,HNE,-121.7153,37.3381,466.0,214245.2
CE,57191,,HNN,-121.7153,37.3381,466.0,214077.43
CE,57191,10,HNN,-121.7153,37.3381,466.0,214077.43
CE,57191,,HNZ,-121.7153,37.3381,466.0,214580.75
CE,57191,10,HNZ,-121.7153,37.3381,466.0,214580.75
CE,57011,,HNE,-121.0367,37.6659,23.0,213909.66
CE,57011,10,HNE,-121.0367,37.6659,23.0,213909.66
CE,57011,,HNN,-121.0367,37.6659,23.0,213909.66
CE,57011,10,HNN,-121.0367,37.6659,23.0,213909.66
CE,57011,,HNZ,-121.0367,37.6659,23.0,214077.43
CE,57011,10,HNZ,-121.0367,37.6659,23.0,214077.43
CE,57201,,HNE,-121.6844,37.7009,235.0,213909.66
CE,57201,10,HNE,-121.6844,37.7009,235.0,213909.66
CE,57201,,HNN,-121.6844,37.7009,235.0,213909.66
CE,57201,10,HNN,-121.6844,37.7009,235.0,213909.66
CE,57201,,HNZ,-121.6844,37.7009,235.0,214245.2
CE,57201,10,HNZ,-121.6844,37.7009,235.0,214245.2
CE,57195,,HN2,-121.314,37.975,3.0,214079.59
CE,57195,,HN3,-121.314,37.975,3.0,213744.04
CE,57195,,HNE,-121.3136,37.9753,3.0,213406.35
CE,57195,10,HNE,-121.3136,37.9753,3.0,213406.35
CE,57195,,HNN,-121.3136,37.9753,3.0,213741.89
CE,57195,10,HNN,-121.3136,37.9753,3.0,213741.89
CE,57195,,HNZ,-121.3136,37.9753,3.0,213741.89
CE,57195,10,HNZ,-121.3136,37.9753,3.0,213741.89
CE,57202,,HNE,-121.4985,37.6384,200.0,214077.43
CE,57202,10,HNE,-121.4985,37.6384,200.0,214077.43
CE,57202,,HNN,-121.4985,37.6384,200.0,214077.43
CE,57202,10,HNN,-121.4985,37.6384,200.0,214077.43
CE,57202,,HNZ,-121.4985,37.6384,200.0,214412.97
CE,57202,10,HNZ,-121.4985,37.6384,200.0,214412.97
CE,57203,,HNE,-121.5714,37.0355,65.0,214077.44
CE,57203,10,HNE,-121.5714,37.0355,65.0,214077.44
CE,57203,,HNN,-121.5714,37.0355,65.0,213741.89
CE,57203,10,HNN,-121.5714,37.0355,65.0,213741.89
CE,57203,,HNZ,-121.5714,37.0355,65.0,214077.44
CE,57203,10,HNZ,-121.5714,37.0355,65.0,214077.44
CE,57212,,HNE,-121.5641,37.7124,122.0,213741.89
CE,57212,10,HNE,-121.5641,37.7124,122.0,213741.89
CE,57212,,HNN,-121.5641,37.7124,122.0,214077.44
CE,57212,10,HNN,-121.5641,37.7124,122.0,214077.44
CE,57212,,HNZ,-121.5641,37.7124,122.0,214077.44
CE,57212,10,HNZ,-121.5641,37.7124,122.0,214077.44
CE,57252,,HNE,-121.7172,37.6911,174.0,214077.43
CE,57252,10,HNE,-121.7172,37.6911,174.0,214077.43
CE,57252,,HNN,-121.7172,37.6911,174.0,214077.43
CE,57252,10,HNN,-121.7172,37.6911,174.0,214077.43
CE,57252,,HNZ,-121.7172,37.6911,174.0,214580.75
CE,57252,10,HNZ,-121.7172,37.6911,174.0,214580.75
CE,57311,,HNE,-121.9725,37.5513,15.0,214077.43
CE,57311,10,HNE,-121.9725,37.5513,15.0,214077.43
CE,57311,,HNN,-121.9725,37.5513,15.0,214077.43
CE,57311,10,HNN,-121.9725,37.5513,15.0,214077.43
CE,57311,,HNZ,-121.9725,37.5513,15.0,214077.43
CE,57311,10,HNZ,-121.9725,37.5513,15.0,214077.43
CE,57254,,HNE,-121.7029,37.6724,208.0,213909.66
CE,57254,10,HNE,-121.7029,37.6724,208.0,213909.66
CE,57254,,HNN,-121.7029,37.6724,208.0,214077.43
CE,57254,10,HNN,-121.7029,37.6724,208.0,214077.43
CE,57254,,HNZ,-121.7029,37.6724,208.0,214077.43
CE,57254,10,HNZ,-121.7029,37.6724,208.0,214077.43
CE,57383,,HNE,-121.4848,37.0254,329.0,214245.2
CE,57383,10,HNE,-121.4848,37.0254,329.0,214245.2
CE,57383,,HNN,-121.4848,37.0254,329.0,214245.2
CE,57383,10,HNN,-121.4848,37.0254,329.0,214245.2
CE,57383,,HNZ,-121.4848,37.0254,329.0,214412.97
CE,57383,10,HNZ,-121.4848,37.0254,329.0,214412.97
CE,57370,,HNE,-121.764,37.2903,139.0,213909.66
CE,57370,10,HNE,-121.764,37.2903,139.0,213909.66
CE,57370,,HNN,-121.764,37.2903,139.0,214412.97
CE,57370,10,HNN,-121.764,37.2903,139.0,214412.97
CE,57370,,HNZ,-121.764,37.2903,139.0,214916.29
CE,57370,10,HNZ,-121.764,37.2903,139.0,214916.29
CE,57384,,HNE,-121.9612,37.5088,9.0,214245.2
CE,57384,10,HNE,-121.9612,37.5088,9.0,214245.2
CE,57384,,HNN,-121.9612,37.5088,9.0,214245.2
CE,57384,10,HNN,-121.9612,37.5088,9.0,214245.2
CE,57384,,HNZ,-121.9612,37.5088,9.0,213909.66
CE,57384,10,HNZ,-121.9612,37.5088,9.0,213909.66
CE,57734,,HNE,-121.7393,37.9261,44.0,427483.77
CE,57734,10,HNE,-121.7393,37.9261,44.0,427483.77
CE,57734,,HNN,-121.7393,37.9261,44.0,428490.4
CE,57734,10,HNN,-121.7393,37.9261,44.0,428490.4
CE,57734,,HNZ,-121.7393,37.9261,44.0,429161.49
CE,57734,10,HNZ,-121.7393,37.9261,44.0,429161.49
CE,57531,,HNE,-121.6956,37.9332,23.0,213909.66
CE,57531,10,HNE,-121.6956,37.9332,23.0,213909.66
CE,57531,,HNN,-121.6956,37.9332,23.0,214245.2
CE,57531,10,HNN,-121.6956,37.9332,23.0,214245.2
CE,57531,,HNZ,-121.6956,37.9332,23.0,214580.75
CE,57531,10,HNZ,-121.6956,37.9332,23.0,214580.75
CE,57392,,HNE,-121.9579,37.557,17.0,214412.97
CE,57392,10,HNE,-121.9579,37.557,17.0,214412.97
CE,57392,,HNN,-121.9579,37.557,17.0,214245.2
CE,57392,10,HNN,-121.9579,37.557,17.0,214245.2
CE,57392,,HNZ,-121.9579,37.557,17.0,213909.66
CE,57392,10,HNZ,-121.9579,37.557,17.0,213909.66
CE,57534,,HNE,-121.6219,37.9119,5.0,214077.43
CE,57534,10,HNE,-121.6219,37.9119,5.0,214077.43
CE,57534,,HNN,-121.6219,37.9119,5.0,213909.66
CE,57534,10,HNN,-121.6219,37.9119,5.0,213909.66
CE,57534,,HNZ,-121.6219,37.9119,5.0,214580.75
CE,57534,10,HNZ,-121.6219,37.9119,5.0,214580.75
CE,58211,,HNE,-122.1615,37.8479,191.0,214245.2
CE,58211,10,HNE,-122.1615,37.8479,191.0,214245.2
CE,58211,,HNN,-122.1615,37.8479,191.0,214077.43
CE,58211,10,HNN,-122.1615,37.8479,191.0,214077.43
CE,58211,,HNZ,-122.1615,37.8479,191.0,214748.52
CE,58211,10,HNZ,-122.1615,37.8479,191.0,214748.52
CE,58463,,HNE,-122.2806,37.8097,9.0,214412.97
CE,58463,10,HNE,-122.2806,37.8097,9.0,214412.97
CE,58463,,HNN,-122.2806,37.8097,9.0,214245.2
CE,58463,10,HNN,-122.2806,37.8097,9.0,214245.2
CE,58463,,HNZ,-122.2806,37.8097,9.0,214077.43
CE,58463,10,HNZ,-122.2806,37.8097,9.0,214077.43
CE,58219,,HNE,-122.0616,37.6569,137.0,213909.66
CE,58219,10,HNE,-122.0616,37.6569,137.0,213909.66
CE,58219,,HNN,-122.0616,37.6569,137.0,214245.2
CE,58219,10,HNN,-122.0616,37.6569,137.0,214245.2
CE,58219,,HNZ,-122.0616,37.6569,137.0,214077.43
CE,58219,10,HNZ,-122.0616,37.6569,137.0,214077.43
CE,58130,,HNE,-122.4334,37.7401,150.0,214077.43
CE,58130,10,HNE,-122.4334,37.7401,150.0,214077.43
CE,58130,,HNN,-122.4334,37.7401,150.0,214245.2
CE,58130,10,HNN,-122.4334,37.7401,150.0,214245.2
CE,58130,,HNZ,-122.4334,37.7401,150.0,214245.2
CE,58130,10,HNZ,-122.4334,37.7401,150.0,214245.2
CE,58692,,HNE,-122.3064,37.1188,26.0,214412.97
CE,58692,10,HNE,-122.3064,37.1188,26.0,214412.97
CE,58692,,HNN,-122.3064,37.1188,26.0,214412.97
CE,58692,10,HNN,-122.3064,37.1188,26.0,214412.97
CE,58692,,HNZ,-122.3064,37.1188,26.0,214916.29
CE,58692,10,HNZ,-122.3064,37.1188,26.0,214916.29
CE,65097,,HN2,-119.4798,38.5146,1649.0,215086.23
CE,65097,,HN3,-119.4798,38.5146,1649.0,213744.04
CE,65097,,HNE,-119.4798,38.5146,1649.0,214245.2
CE,65097,10,HNE,-119.4798,38.5146,1649.0,214245.2
CE,65097,,HNN,-119.4798,38.5146,1649.0,213741.88
CE,65097,10,HNN,-119.4798,38.5146,1649.0,213741.88
CE,65097,,HNZ,-119.4798,38.5146,1649.0,214412.97
CE,65097,10,HNZ,-119.4798,38.5146,1649.0,214412.97
CE,58557,,HNE,-122.1162,37.6253,5.0,214412.97
CE,58557,10,HNE,-122.1162,37.6253,5.0,214412.97
CE,58557,,HNN,-122.1162,37.6253,5.0,214077.43
CE,58557,10,HNN,-122.1162,37.6253,5.0,214077.43
CE,58557,,HNZ,-122.1162,37.6253,5.0,214748.52
CE,58557,10,HNZ,-122.1162,37.6253,5.0,214748.52
CE,58667,,HNE,-122.038,37.9727,12.0,214077.43
CE,58667,10,HNE,-122.038,37.9727,12.0,214077.43
CE,58667,,HNN,-122.038,37.9727,12.0,214412.97
CE,58667,10,HNN,-122.038,37.9727,12.0,214412.97
CE,58667,,HNU,-122.036,37.973,12.0,213408.49
CE,58667,,HNV,-122.036,37.973,12.0,214415.13
CE,58667,,HNZ,-122.038,37.9727,12.0,214077.43
CE,58667,10,HNZ,-122.038,37.9727,12.0,214077.43
CE,65654,,HNE,-119.229,38.2555,1976.0,214077.44
CE,65654,10,HNE,-119.229,38.2555,1976.0,214077.44
CE,65654,,HNN,-119.229,38.2555,1976.0,213741.89
CE,65654,10,HNN,-119.229,38.2555,1976.0,213741.89
